id,city,address,zip code,latitude,longitude,features,name,ownership,storeNumber,Mobile Payment,Digital Rewards,LaBoulange,Bakery,My Starbucks Rewards,Wireless Hotspot,Drive-Thru,Oven-warmed Food,Verismo,Mobile Order and Pay,Music Experience,Lunch,tbd - Blonde Espresso,Google Wi-Fi,Nitro Cold Brew,Starbucks Reserve-Clover Brewed,Playbook Store System,tbd - Coffee Scale
12799,Savage,14333 Hwy 13,55378,44.74374,-93.377645,"[{u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'BA', u'name': u'Bakery'}, {u'code': u'RW', u'name': u'My Starbucks Rewards'}, {u'code': u'PS', u'name': u'Playbook Store System'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Target Savage ST-1833,LS,76116-87623,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0
7275,Savage,13945 Hwy 13 Frontage Rd.,55378,44.750647,-93.378978,"[{u'code': u'DT', u'name': u'Drive-Thru'}, {u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'VS', u'name': u'Verismo'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'NB', u'name': u'Nitro Cold Brew'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'PS', u'name': u'Playbook Store System'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Savage-CR 42 & Hwy 13,CO,10602-101637,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0
16173,Owatonna,641 West Bridge St.,55060,44.083959,-93.241209,"[{u'code': u'DT', u'name': u'Drive-Thru'}, {u'code': u'CL', u'name': u'Starbucks Reserve-Clover Brewed'}, {u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'VS', u'name': u'Verismo'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",641 W. Bridge St. - Owatonna,CO,8922-95305,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0
1005916,Owatonna,301 Park Dr,55060,44.086343,-93.25039,"[{u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'RW', u'name': u'My Starbucks Rewards'}, {u'code': u'PS', u'name': u'Playbook Store System'}]",Target Owatonna T-1068,LS,20790-208086,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1007883,Shakopee,8090 Old Carriage Ct N,55379,44.775886,-93.414283,"[{u'code': u'DT', u'name': u'Drive-Thru'}, {u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'RW', u'name': u'My Starbucks Rewards'}, {u'code': u'CS', u'name': u'tbd - Coffee Scale'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",CR 21 and Old Carriage - Shakopee,CO,21371-208605,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1
8785,Bloomington,7805 Southtown Center,55431,44.861132,-93.308101,"[{u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Southtown - I-494 and Penn,CO,2220-665,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
13805,Bloomington,2555 W 79th St,55431,44.859947,-93.311425,"[{u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'BA', u'name': u'Bakery'}, {u'code': u'RW', u'name': u'My Starbucks Rewards'}, {u'code': u'PS', u'name': u'Playbook Store System'}]",Target Bloomington T-5,LS,76187-88840,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1006171,Edina,7503 France Ave,55435,44.866611,-93.328413,"[{u'code': u'DT', u'name': u'Drive-Thru'}, {u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'WF', u'name': u'Wireless Hotspot'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",France Avenue & 76th - Edina,CO,18565-178125,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0
14928,Eden Prairie,9639 Anderson Lakes Parkway,55344,44.836225,-93.40064,"[{u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'VS', u'name': u'Verismo'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'PS', u'name': u'Playbook Store System'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Hwy 169 and Anderson Lakes Parkway,CO,2366-7808,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0
1022343,Eden Prairie,9625 Anderson Lakes Pkwy,55344,44.836812,-93.400832,[],Jerrys Eden Prairie,LS,56910-288973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6530,Edina,7000 York Ave S,55435,44.875818,-93.323744,"[{u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'BA', u'name': u'Bakery'}, {u'code': u'RW', u'name': u'My Starbucks Rewards'}, {u'code': u'PS', u'name': u'Playbook Store System'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Target Edina ST-2313,LS,76641-110944,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1013938,Edina,5122 Edina Industrial Blvd,55439,44.864513,-93.353219,"[{u'code': u'DT', u'name': u'Drive-Thru'}, {u'code': u'CL', u'name': u'Starbucks Reserve-Clover Brewed'}, {u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'VS', u'name': u'Verismo'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'RW', u'name': u'My Starbucks Rewards'}, {u'code': u'PS', u'name': u'Playbook Store System'}, {u'code': u'CS', u'name': u'tbd - Coffee Scale'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Edina - Hwy 100 and Industrial Blvd,CO,24961-238825,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
1020369,Edina,3510 Galleria,55435,44.877632,-93.323643,"[{u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'VS', u'name': u'Verismo'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'NB', u'name': u'Nitro Cold Brew'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'PS', u'name': u'Playbook Store System'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Galleria Mall - 69th & France Ave,CO,271-269007,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0
66377,Edina,100 Southdale Ctr,55435,44.881451,-93.326449,"[{u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'WF', u'name': u'Wireless Hotspot'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'BA', u'name': u'Bakery'}, {u'code': u'PS', u'name': u'Playbook Store System'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Macy's-Southdale #231,LS,16011-154128,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1019892,Shakopee,1685 17th Ave E,55379,44.775959,-93.5018,[],Target Shakopee T-1272,LS,51728-278396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019496,SHAKOPEE,1421 ADAMS STREET SOUTH,55379,44.783525,-93.541222,"[{u'code': u'DT', u'name': u'Drive-Thru'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Hy-Vee Shakopee DT Convenience,LS,51369-277305,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1020352,SHAKOPEE,1451 ADAMS STREET SOUTH,55379,44.783713,-93.541369,[],Hy-Vee Shakopee,LS,52014-279466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16018,Eden Prairie,582 PRAIRIE CENTER DR.,55344,44.853316,-93.429138,"[{u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'WF', u'name': u'Wireless Hotspot'}, {u'code': u'VS', u'name': u'Verismo'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'PS', u'name': u'Playbook Store System'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",582 Prairie Center Drive,CO,2325-2482,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0
1020351,Eden Prairie,8225 Flying Cloud Dr,55344,44.85577,-93.425958,[],Target Eden Prairie T-0220,LS,51581-278397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15731,Eden Prairie,930 Prairie Center Drive,55344,44.864144,-93.440815,"[{u'code': u'DT', u'name': u'Drive-Thru'}, {u'code': u'CL', u'name': u'Starbucks Reserve-Clover Brewed'}, {u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'VS', u'name': u'Verismo'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",930 Prairie Center Dr- Eden Prairie,CO,2599-47139,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0
11975,Minneapolis,5351 Lyndale Ave South,55419,44.905241,-93.28804,"[{u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'VS', u'name': u'Verismo'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",5351 Lyndale Avenue South,CO,288-1493,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
16048,Edina,3939 W 50th St,55424,44.912007,-93.330485,"[{u'code': u'CL', u'name': u'Starbucks Reserve-Clover Brewed'}, {u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'VS', u'name': u'Verismo'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",3939 W. 50th - 50th and France,CO,274-1489,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0
13423,Edina,5121 Gus Young Lane,55436,44.911414,-93.353025,"[{u'code': u'DT', u'name': u'Drive-Thru'}, {u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'VS', u'name': u'Verismo'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Edina - Hwy 100 & Vernon,CO,2592-54119,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1016974,Eden Prairie,11100 62nd St W,55344,44.892054,-93.418781,"[{u'code': u'DT', u'name': u'Drive-Thru'}, {u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'WF', u'name': u'Wireless Hotspot'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'NB', u'name': u'Nitro Cold Brew'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'RW', u'name': u'My Starbucks Rewards'}, {u'code': u'CS', u'name': u'tbd - Coffee Scale'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",62 and Shady Oak,CO,26250-243426,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1
1006191,Edina,5101 Vernon Avenue South,55436,44.911165,-93.355276,"[{u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'PS', u'name': u'Playbook Store System'}]",Jerry's Edina,LS,21755-192244,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
15668,Chaska,111 Pioneer Trail,55318,44.827687,-93.600577,"[{u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'BA', u'name': u'Bakery'}, {u'code': u'RW', u'name': u'My Starbucks Rewards'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Target Chaska ST-1352,LS,72649-48359,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1010272,Chanhassen,190 Lake Drive East,55317,44.861083,-93.524226,"[{u'code': u'DT', u'name': u'Drive-Thru'}, {u'code': u'CL', u'name': u'Starbucks Reserve-Clover Brewed'}, {u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'VS', u'name': u'Verismo'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'PS', u'name': u'Playbook Store System'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Chanhassen - Dakota Ave II,CO,2450-198665,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0
1005981,Chanhassen,851 W 78th St,55317,44.862237,-93.542921,"[{u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}]",Target Chanhassen T-862,LS,20793-208085,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10717,Waconia,875 E Main St,55387,44.849803,-93.773745,"[{u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'BA', u'name': u'Bakery'}, {u'code': u'RW', u'name': u'My Starbucks Rewards'}]",Target Waconia T-2449,LS,76979-136639,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1020153,Waconia,10720 10th street,55387,44.839109,-93.797345,"[{u'code': u'DT', u'name': u'Drive-Thru'}, {u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'RW', u'name': u'My Starbucks Rewards'}, {u'code': u'CS', u'name': u'tbd - Coffee Scale'}]",Waconia - Hwy 5 & Hwy 10,CO,49587-270029,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1
1012626,Excelsior,440 Water St,55331,44.900593,-93.568967,[],Kowalski's - Excelsior,LS,27578-238022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018182,Shorewood,Vinehill and Hwy 7,55345,44.910654,-93.524201,"[{u'code': u'DT', u'name': u'Drive-Thru'}]",Shorewood - Vinehill and Hwy 7,CO,49955-271966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11380,Minnetonka,4802 County Road 101,55345,44.916387,-93.504845,"[{u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'RW', u'name': u'My Starbucks Rewards'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Target Minnetonka ST-1356,LS,72650-46879,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9584,Hopkins,1505 State Hwy 7,55305,44.933338,-93.418828,"[{u'code': u'DT', u'name': u'Drive-Thru'}, {u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'NB', u'name': u'Nitro Cold Brew'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'PS', u'name': u'Playbook Store System'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Hwy 7 & Hopkins Crossroads,CO,9359-96468,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0
10144,St Louis Park,8900 SR-7,55426,44.936386,-93.392448,"[{u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'RW', u'name': u'My Starbucks Rewards'}]",Target Knollwood ST-2189,LS,76408-96764,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1017723,Saint Louis Park,3601 Highway 100 S,55416,44.937516,-93.346419,[],Target Saint Louis Park T-260,LS,49527-268014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13664,St. Louis Park,3850 Grand Way,55416,44.933702,-93.339989,"[{u'code': u'CL', u'name': u'Starbucks Reserve-Clover Brewed'}, {u'code': u'WA', u'name': u'Oven-warmed Food'}, {u'code': u'VS', u'name': u'Verismo'}, {u'code': u'CD', u'name': u'Mobile Payment'}, {u'code': u'DR', u'name': u'Digital Rewards'}, {u'code': u'LB', u'name': u'LaBoulange'}, {u'code': u'GO', u'name': u'Google Wi-Fi'}, {u'code': u'XO', u'name': u'Mobile Order and Pay'}, {u'code': u'MX', u'name': u'Music Experience'}, {u'code': u'LU', u'name': u'Lunch'}, {u'code': u'PS', u'name': u'Playbook Store System'}, {u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Excelsior & Grand-St. Louis Park,CO,2696-63425,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0
1009297,Hutchinson,1370 Highway 15 S,55350,44.868067,-94.378359,"[{u'code': u'BE', u'name': u'tbd - Blonde Espresso'}]",Target - Hutchinson T-1210,LS,23667-232356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
